income,credit_score,loan_amount,job_experience,assets_value,existing_loan_amount,approval
53986,708,698924,29,3005513,0,1
133809,621,4910879,32,6210272,109729,1
88763,513,1255512,9,551777,402761,0
92330,602,300902,0,535080,379461,1
40929,647,1090077,24,8281418,34238,1
170835,490,9224322,6,241824,696672,0
43595,516,6754504,18,15515845,0,1
41640,428,407393,18,1510987,0,1
35990,737,7557119,21,22450484,227933,1
139904,579,3840045,35,307668,133708,1
295584,857,1712331,23,1910209,92772,1
48858,530,1139751,10,7862048,124543,1
269865,794,918791,10,429474,78678,1
37648,568,6759053,15,9531672,56155,0
171194,822,1622001,35,2859455,60204,1
125978,596,5587856,5,1336741,1013493,1
41535,858,144059,6,1725318,3370205,1
69946,627,4663380,7,4933276,0,0
136781,767,2442688,14,60115,595018,1
196458,593,4774457,10,7431883,410204,1
40079,834,760622,19,9231944,894740,1
57062,520,8647261,23,482497,0,0
104759,880,1022314,29,3311012,86336,1
57827,627,2598211,12,311591,0,1
110989,303,1660247,23,2876323,4825244,0
135413,304,3046957,21,4993147,520848,1
39786,823,8210047,0,2752473,0,0
37830,539,701152,5,4274195,190344,1
192041,664,2030867,6,284642,0,1
36565,883,2686926,22,2594899,1534177,0
206968,865,262057,4,313034,350484,1
168534,609,9101924,22,282375,0,1
172615,820,772124,10,893263,0,1
225174,546,1837131,12,2525714,556543,1
64744,573,7935868,14,5400808,0,0
456808,684,1745526,1,5628941,1247911,1
183238,532,7780393,30,1958087,0,0
151197,364,5803946,13,3156585,0,1
33180,639,173780,14,24056243,0,1
60432,853,4704993,4,14147865,601217,1
85656,626,2895626,12,469055,522095,1
72786,718,125951,16,5411191,0,1
156622,869,9578824,27,1534955,0,0
57277,743,7608522,7,1638181,157867,0
76905,548,8208229,33,3156071,1457620,0
44575,399,465942,27,247345,1872857,0
118526,630,1134871,19,5890864,0,1
51252,703,884470,3,6234149,1421993,1
77677,880,4140996,32,350011,1442956,1
65262,614,2715071,11,67097,0,1
65286,643,364076,2,3226921,1455904,1
36501,574,3388632,13,1975163,542521,0
45615,853,1899760,30,15656798,92905,1
72932,410,452367,4,496629,41170,1
35664,674,3960523,13,5155342,0,1
142262,685,9707062,23,8054274,0,0
188373,796,7590766,17,1416714,3232593,1
131030,664,8462970,5,8490988,4773253,0
47419,325,3736148,11,440792,148912,0
62123,588,2926212,23,298754,119779,1
31047,795,452062,35,204075,2171807,1
48599,731,2172898,32,19212246,2720062,1
68866,411,4550126,14,2322527,569873,0
189697,759,391518,27,21617119,747107,1
70691,666,1251018,21,4852776,413442,1
183382,878,4836275,19,343777,35236,1
66673,692,4705929,20,2120415,172299,0
32723,708,4251799,32,422156,0,0
30420,494,2919253,3,13829427,519087,1
287029,508,2429887,8,1741358,369445,1
37659,319,1376979,30,6369309,39672,1
194226,866,3476650,2,22432144,1123562,1
88270,711,1729094,18,2391560,219942,1
214534,530,5275792,7,18476919,62853,1
99113,692,117675,8,134011,0,1
143405,632,283851,28,1929439,685929,1
30931,386,2500477,25,4006293,454143,0
240581,789,9792452,4,1489829,49921,1
38427,806,5831079,35,278297,162564,0
107714,630,2711862,35,15843790,625370,1
192427,777,1549002,26,3507727,13128,1
94258,897,9043887,4,20363469,952487,1
70119,785,232601,4,1524003,96294,1
94255,867,304492,13,6196795,2723398,1
47367,539,9208179,24,2923893,2175632,0
272099,747,1109909,16,601833,304132,1
51045,820,2597695,27,96872,55736,1
131346,761,1163081,10,1327439,474527,1
248010,645,559091,27,1926516,0,1
94228,520,169934,32,3596241,78606,1
196296,674,6899476,1,8680972,987291,1
32637,743,435339,30,1396973,0,1
240539,660,1035905,35,8174903,986474,1
61948,839,1472571,10,1695995,413106,1
249294,621,156667,15,8734411,4689255,1
41994,685,4333395,21,1246817,117529,0
61435,488,779445,4,12815720,131094,1
76343,812,106507,25,768775,0,1
114933,546,183225,28,4571434,639396,1
34796,505,430564,9,2118288,728409,0
30304,794,301059,26,401683,94025,1
149516,477,2682292,10,265229,0,0
48663,654,1545777,35,798961,0,1
42877,661,2685276,35,377141,0,0
68539,658,8875880,5,157325,4619040,0
191256,444,2110016,33,9605517,0,1
76680,432,1506026,23,346651,3839421,0
73463,862,9354469,4,158132,0,0
62147,721,777937,5,347979,0,1
243267,642,6045058,3,107771,0,1
96140,664,418896,19,124742,336039,1
167959,305,1216287,8,1894640,3641544,0
67368,853,282708,26,1381192,952320,1
195571,777,4496570,19,917718,54939,1
84858,626,1480781,5,181230,159379,1
69518,554,482063,5,6616303,0,1
455437,729,2174372,23,1938864,453744,1
49314,577,4876653,20,356202,0,0
30529,606,4543579,30,16512095,128988,1
263816,482,5202806,22,4305387,320994,1
166384,778,4611950,30,1251636,173984,1
95367,793,2190958,35,16954333,83303,1
194858,479,599504,29,7586579,4774373,0
100419,475,7441238,3,6794442,1791682,0
74872,628,7684989,29,302609,39257,0
39590,304,282118,15,384164,99827,1
42086,583,9781142,28,532463,77016,0
287969,743,1241227,19,909417,553476,1
72709,684,1464398,27,1513874,1113712,1
118977,712,4360557,33,9434360,0,1
118601,702,196817,12,559820,129339,1
43533,678,7647846,18,4805020,412723,0
40432,302,562969,23,17128657,2147928,1
260680,667,134371,28,1005010,0,1
100386,819,7776626,6,84584,2909396,0
192540,728,6551668,6,21044809,1929744,1
52619,645,250007,30,156248,306028,1
288450,686,5797124,31,3260592,1175958,1
93663,760,4664545,23,5340354,672501,1
76692,452,3329454,20,395511,285908,0
32596,562,6555020,24,8767085,31782,0
72249,854,4890406,34,444814,109029,0
54007,559,492466,11,2893720,103413,1
35293,516,5904644,19,85366,694942,0
55864,711,9502927,5,6984184,0,0
196505,581,4560536,5,223620,0,1
74876,517,323149,14,1361581,614764,1
232457,769,7857000,26,1934586,1252485,1
81402,546,5904475,7,24513570,0,1
31287,675,457343,12,23401380,349251,1
66921,843,2828407,35,2063392,1842786,1
47020,357,375410,18,3510275,0,1
255901,758,2796416,12,4561784,3348252,1
129368,735,1753303,32,11381971,813134,1
41406,766,1581668,34,223360,0,1
32868,656,202190,19,9547139,3055517,1
76422,705,916045,3,3527787,4671432,1
66279,605,715293,34,5264621,77485,1
72105,513,5525164,3,1873686,0,0
227264,754,7599943,24,3481588,474392,1
141324,556,824060,14,415568,126791,1
42143,655,2033661,14,1447129,180799,1
168595,582,3294368,31,6119944,600071,1
171315,354,388606,14,470593,1579982,1
43823,802,6910457,0,332622,0,0
181497,839,316958,8,21403392,0,1
125350,362,5724733,1,3491086,1162227,0
61507,809,5245451,9,21277868,0,1
68299,758,4738879,22,4532362,0,1
38120,868,5541611,8,351792,653906,0
65305,863,7041968,34,3528303,53300,1
114673,664,4213520,15,22946874,50781,1
166030,741,2155553,10,108951,559537,1
112535,805,427153,4,4599503,359592,1
79303,370,287376,28,459422,53861,1
118766,583,9040767,32,19014190,0,1
52869,803,7606518,16,115848,0,0
149495,362,2677954,35,1274834,165347,0
63324,542,190786,29,3190023,0,1
44121,535,178009,12,2392888,197567,1
34424,822,1915914,11,18761343,360909,1
87412,798,250700,19,1464611,0,1
129741,690,652189,33,22628175,866760,1
34430,575,2244599,10,4024348,0,0
182360,613,3903431,13,16166659,0,1
138882,449,1066154,33,503515,108022,0
279359,639,9166498,10,2383990,0,1
212102,334,5374700,34,890226,0,0
252169,408,6165021,2,4277679,4406190,0
105431,633,3026039,21,191482,362846,1
34785,589,3696340,5,15241590,766700,1
78823,700,919538,9,1574133,0,1
382922,513,163437,22,4816493,2312982,1
62532,691,352677,3,4509358,0,1
461453,735,293494,20,1200972,4859201,1
104979,531,1583371,1,4691374,0,1
57221,820,265954,17,193570,0,1
84695,703,1446821,28,616881,0,1
31580,876,852501,0,24936433,80784,1
96296,576,7115957,28,1772068,35996,0
54457,554,6761448,15,1952396,262502,0
45703,503,4585059,28,18703874,415657,1
64230,533,6452116,1,58128,37486,0
254224,603,9301485,11,6781046,1904032,1
95905,520,553697,16,3357239,65174,1
78999,612,259112,24,4012869,622314,1
33061,477,5406693,25,190219,0,0
31415,642,541632,0,18415873,683729,1
39778,615,224293,12,6216197,450017,1
76012,809,8770266,16,9722620,820264,1
105804,668,132325,33,225244,384436,1
43804,633,233510,18,4589392,0,1
103692,636,1214431,10,1025386,198591,1
67853,583,114661,12,6763356,181273,1
42253,820,834785,26,21173280,2059618,1
31590,634,4922243,11,1709160,0,0
152919,683,934180,22,930697,0,1
115993,678,9906453,11,2808569,56750,0
86125,417,2202742,31,22389139,48744,1
190051,655,7494351,0,274117,0,1
129368,742,908922,7,373428,0,1
118189,701,3107951,24,10265392,807657,1
69129,800,242900,11,126402,0,1
71450,567,1960208,16,1044020,59412,1
414958,731,1489104,12,775954,458888,1
495460,634,9250011,30,8311723,0,1
38602,745,1641867,31,1842203,63919,1
58560,535,7239340,23,2965192,878400,0
284510,536,191665,14,152672,1923715,0
33428,555,2941057,17,7672850,4822760,0
76298,666,5428922,11,8054934,3622001,0
103809,603,5001323,23,3328933,0,1
49806,862,374276,5,268473,0,1
68754,884,1829825,25,3094567,0,1
120035,708,4850098,14,7391894,784523,1
69183,513,4865813,33,1468251,4470428,0
102001,816,441833,3,1121612,0,1
33590,820,309712,23,14347614,0,1
156404,728,5422319,26,435718,399032,1
275636,604,1530718,13,10419439,194970,1
44845,612,4691670,16,371274,151978,0
51699,890,1123851,34,1728330,195798,1
256991,778,3088790,9,12390173,0,1
114034,326,157743,26,1063915,369017,1
69990,759,2741403,35,2595303,4424636,1
263294,503,4000330,2,24053229,0,1
83491,717,6205157,3,579262,1716015,0
45163,591,3622460,14,134417,261858,0
159816,795,3370104,7,247115,135706,1
45458,745,9539026,22,559757,117829,0
35909,886,1846964,5,18861059,754199,1
37436,897,7850559,16,23765270,343467,1
128611,663,956116,15,4641623,96268,1
114446,701,2401131,1,11543002,4343314,1
101827,621,1906817,24,11157237,446129,1
30919,525,8970270,9,2874542,105917,0
386504,548,1618214,8,202766,739656,1
54173,726,5328982,28,3245793,177204,0
113981,758,675105,11,8707728,0,1
50688,646,9704266,33,7872969,0,0
92679,636,101090,24,15652278,607720,1
88088,702,422456,13,586486,40528,1
59705,676,483291,16,406841,511307,1
71698,646,483973,27,590614,0,1
44430,799,9062652,2,1661040,656027,0
65604,690,4893120,35,185094,222417,0
214399,665,206279,11,21814254,99135,1
70619,705,6907582,27,457549,620385,0
240187,536,4371846,25,7985468,771510,1
46561,535,7409556,9,22177996,185940,1
158028,585,7236655,30,1841255,12683,1
98736,790,6859639,28,514869,463213,0
64916,819,2487533,8,129591,1035961,1
283793,553,4783499,0,16653673,0,1
97632,765,3121433,34,20097355,0,1
183152,693,6577593,33,1851285,100108,1
69577,663,212931,13,52292,0,1
65502,687,5985540,7,696613,168119,0
202326,696,5188796,28,11641017,403929,1
45872,509,6096184,25,16202032,0,1
63939,625,684169,4,10489567,1943984,1
138063,886,4049619,11,386175,49763,1
401055,883,8780312,2,2479747,68270,1
78568,637,440194,25,454389,0,1
83120,730,4680277,5,377318,0,1
450772,620,247198,16,2349278,4650930,1
98479,822,1266396,20,16562990,290047,1
99645,550,7381127,0,23790462,1811290,1
40517,626,8435218,16,6323603,1390117,0
299884,523,213593,21,1761639,0,1
496794,669,1761982,26,9868874,0,1
83038,794,1041359,1,2713962,0,1
32931,831,123693,27,10402266,0,1
62436,405,1286132,18,630213,2795261,0
34534,773,9809917,34,8833780,1935945,0
39528,534,7674012,32,396462,125664,0
41309,752,3271628,7,14273342,0,1
52943,501,1008925,7,2118491,1967350,0
100460,539,4799496,31,19840619,49728,1
167045,683,6447302,34,12799541,33289,1
51337,473,1633087,13,2323958,3099450,0
75878,661,6831599,30,201561,0,0
62288,831,192530,24,1323349,779501,1
383362,816,4334442,35,1337174,3513376,1
116439,804,146371,14,903640,0,1
32129,886,6888790,15,336490,0,0
48897,545,1488682,5,1029469,0,1
75812,723,317102,6,5996141,661453,1
349805,590,2300766,12,1091458,0,1
153181,622,192745,27,98306,92229,1
468213,750,315806,33,2241998,1344968,1
73324,643,2682235,19,1161779,327184,1
215071,643,5549360,25,8026737,0,1
70271,711,8643235,5,3160283,52863,0
85751,736,8232195,29,403755,0,0
75318,515,339462,2,10471921,0,1
71393,863,223780,21,3957591,1459920,1
54943,513,1039408,23,262367,167167,0
58454,717,6862280,23,3209976,0,0
103533,871,2771029,9,2158033,0,1
71566,771,3449307,17,6687287,250420,1
140798,687,6522819,5,106657,156802,1
104305,894,2000327,5,412376,279000,1
189021,638,7970739,27,7622645,4729810,0
56106,538,790146,18,7699727,74059,1
180388,836,4930200,6,994519,1043602,1
38396,716,5620441,7,195672,137513,0
108243,712,3802141,18,139109,146247,1
44115,719,436797,25,1213177,438478,1
85954,479,8220621,29,337474,0,0
168300,559,1228154,18,334557,0,1
272177,553,535396,7,1355007,0,1
30311,892,4699892,11,3924976,4779787,0
88649,683,6505004,19,1443274,0,0
162374,467,8684774,18,57157,330947,0
99195,737,4991219,7,136495,176888,1
438700,412,7431961,34,475380,628957,1
94939,887,4248053,23,236207,170866,1
387301,602,6774213,14,157491,0,1
167170,373,979407,3,1308719,342496,1
149518,454,8394837,16,453683,0,0
102602,411,9753680,15,71427,213254,0
40576,316,1965195,9,6899917,0,1
54295,623,163115,34,2398109,0,1
79764,682,9712110,6,221209,130189,0
62043,702,4389905,16,13429287,0,1
39209,746,150653,18,9767147,0,1
47111,730,7486227,32,17677872,313830,1
207832,656,1297688,13,3819898,0,1
239877,787,8655383,0,10656531,0,1
45401,371,321584,23,16246018,530336,1
34708,683,6689994,2,4192295,72942,0
169011,762,8272940,19,1056742,505939,1
35783,626,607838,25,1028722,704605,1
56140,389,3055709,8,298682,41073,0
143918,426,2138520,15,9640988,298173,1
52864,498,906250,29,436053,127154,0
62578,744,3804940,12,789719,131589,0
45435,547,6116056,27,245192,219632,0
174261,747,4992111,23,1675751,88634,1
36026,807,3168183,19,432298,1056590,0
43276,870,357422,21,740385,0,1
460026,658,2686713,11,411571,608531,1
64699,791,7518628,10,3980758,0,1
37362,678,2429003,31,835135,400846,0
103405,695,219054,31,3790444,95899,1
197754,352,9624317,22,9453565,649313,1
36022,583,475005,4,15928650,0,1
122690,846,2175762,2,13912146,1461307,1
43061,763,7334705,6,1005136,459302,0
60901,804,1492650,28,4865447,0,1
75763,792,8886090,15,634559,0,0
46498,805,1826514,32,1526281,63482,1
166298,750,3326030,32,620332,120361,1
77110,856,9269659,25,467844,534989,0
119374,800,1320889,8,4130837,130690,1
67217,865,4397296,24,19895780,35274,1
61352,762,854847,15,797871,194264,1
478101,344,333933,23,443491,1729942,1
57392,581,972194,15,9601687,433041,1
148010,751,7810237,17,4289565,2510926,1
54536,648,483015,22,6353773,2868278,1
112888,837,7647555,27,15065848,0,1
160401,784,101908,11,120668,3471453,1
102809,670,5641380,23,1712927,63086,1
84833,675,1861664,35,3979007,178038,1
40249,736,365757,34,4180203,346868,1
38724,788,5263222,33,9838153,0,1
34875,883,180807,16,9574322,11236,1
67617,579,1893289,7,4194701,116324,1
128826,615,741939,8,3328831,0,1
72505,723,2513661,11,1682221,1339476,1
51963,411,1030038,35,3321949,0,1
31363,859,3913160,34,2589325,0,1
62623,831,3066690,6,4705229,3344161,1
44738,308,2551862,4,1585329,784931,0
59428,855,4401225,8,1209470,583322,0
40616,814,429685,2,5496679,124286,1
91735,613,1035037,2,4990143,674476,1
98406,857,206628,6,492969,225283,1
65024,508,1181374,19,203772,0,0
81817,683,675781,31,7518482,166336,1
111899,589,611516,14,4934503,96379,1
69059,333,424275,10,10977745,623597,1
39303,803,1463337,32,8001597,0,1
66584,652,3212987,2,13932924,258429,1
95664,556,2965698,22,192452,0,1
176117,571,1321729,25,2946607,723501,1
62213,601,8337586,34,19866699,222576,1
39113,800,2887856,32,382338,3489254,0
55002,644,2833812,2,5046039,119968,1
251035,868,7536467,3,271402,1085232,1
56376,780,1474527,28,3203755,48297,1
48029,626,3458160,1,2299790,1451850,0
138538,659,1590586,5,298367,2358780,1
179446,336,1520965,2,5152470,0,1
79176,763,111192,33,292637,0,1
81955,448,7941570,8,3552057,60540,0
71075,792,1879777,4,100034,325913,1
198890,565,6332041,21,17571710,197907,1
40545,651,9634762,18,714785,3716214,0
86066,701,3708202,19,9750945,89703,1
94538,728,4081242,9,6312139,0,1
30759,805,3775836,19,2643970,36345,1
41941,883,4398882,33,19021980,172465,1
94081,570,4028763,27,788661,0,1
124588,635,280943,22,13781048,3015909,1
93647,626,1346679,17,13494918,684876,1
45982,512,7701651,3,1967389,0,0
227451,539,7350762,5,4858723,123341,1
41235,687,5799825,7,1377708,1742945,0
50103,746,445911,23,9780046,62384,1
67157,752,3550105,23,9591336,0,1
41231,873,8055592,21,13635861,3578660,1
45682,486,3089889,17,17450146,209683,1
126356,605,1651523,6,949576,0,1
210507,340,347956,7,8198475,428158,1
53935,876,4747077,4,11454951,276114,1
74093,871,181068,22,1144490,24710,1
56066,780,4761072,12,8019462,0,1
68619,661,495388,10,3948248,761339,1
109028,736,5876056,10,1986358,4121562,0
148142,739,5507565,20,1185705,0,1
200779,602,9514942,12,3065007,3944429,0
119060,738,4570912,17,22792162,0,1
312774,723,7082590,7,899178,4124171,1
34678,518,5415485,16,8438229,661191,0
235960,890,2559079,24,15081538,3558573,1
282504,897,7440541,2,731447,1693889,1
193476,876,673419,6,439829,2578407,1
36561,746,3102828,9,3377633,1249257,0
62175,763,556556,4,4915829,0,1
49573,861,1779026,6,104582,1589163,1
107096,583,9495966,28,879691,617531,0
65375,538,1697792,25,2538807,0,1
50415,641,4848807,10,759274,0,0
50947,671,4536006,23,208186,3847583,0
32317,358,4683523,5,14219188,493267,1
74442,716,8476954,16,787833,117749,0
99343,609,5266421,24,9519874,0,1
57317,494,115525,32,20039510,611283,1
41048,845,138734,31,627157,432747,1
70373,753,8633936,11,583010,0,0
271421,608,9599452,9,2463155,0,1
74037,885,9986416,22,2359047,137778,0
94099,321,522683,27,22599620,0,1
145612,508,4860385,11,1623665,2031780,0
90674,729,236794,29,12315937,76220,1
192354,486,361955,25,9736418,1855750,1
88403,531,8934134,3,1500514,0,0
399726,735,8019249,22,1232217,61251,1
30276,670,1503473,11,171977,1919055,0
34282,776,7845533,34,411246,165387,0
130367,490,3334214,3,2335387,0,1
182415,688,2933965,34,2585126,69225,1
54088,549,8856495,14,12314659,0,1
46645,511,8837212,33,383112,34595,0
56969,571,109339,35,2081262,1607815,1
38814,753,398353,11,89169,2237998,1
112287,637,752142,31,7554965,0,1
93316,658,4060123,10,12677989,76211,1
35154,591,3549144,35,123333,369503,0
61134,685,3866591,24,9671224,2760142,0
239800,763,330462,23,1013863,4115053,1
71327,789,9297899,31,1911904,767436,0
35316,731,3015695,13,4629108,1374160,0
117574,838,406429,28,17104834,846969,1
50927,346,103589,3,1396344,171771,1
42047,362,2259560,19,277189,43002,0
120553,799,1285845,22,51505,125092,1
46825,513,592718,18,1861632,0,1
92187,598,3824804,9,334876,0,1
55060,726,3561866,34,129993,0,0
45242,784,7598719,9,4497553,1807021,0
37509,688,6836325,5,9393727,0,1
68510,780,3086955,30,474345,4058268,1
48825,753,7574777,10,1503006,0,0
149409,828,1745761,35,412187,0,1
75091,397,293715,32,1005374,350054,1
59063,711,304749,3,71466,239991,1
35148,651,821077,33,1929046,3089751,1
30359,463,2593267,14,22949045,14730,1
136291,652,5953970,5,18396230,0,1
44563,850,2606030,0,173575,0,1
35029,830,5633950,32,3354159,166598,1
239760,887,6335802,22,1041742,0,1
240325,773,1677608,1,86115,225282,1
101463,535,4699871,26,272026,1894629,0
48687,596,141498,4,392235,0,1
48013,569,3083875,30,2500308,0,0
83424,739,9693820,19,317758,1713881,0
78710,821,7810681,31,4164443,981948,0
483158,603,8556029,28,4996417,2433681,1
94892,509,1505145,4,15261570,1342936,1
32750,676,4888088,17,17330297,784479,1
113382,722,2535418,30,7062517,63882,1
30665,844,9376376,27,4358280,54981,0
50776,661,3518476,34,9401207,0,1
292938,640,8459195,27,2853630,2207909,1
33713,844,8839359,11,171681,998184,0
252779,578,5609785,31,264181,581939,1
95865,556,737662,15,4927703,742871,1
